id,UID,FRIEND_UID,USER_SOCIAL_ID,FRIEND_SOCIAL_ID,SOCIAL_TYPE,REASON,CREATED_AT,UPDATED_AT
3084,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,Mpmok0dyyZQLA21tV1KjmoCQrjk2,10156635624723753,Mpmok0dyyZQLA21tV1KjmoCQrjk2,facebook,upload_friends,2019-07-26 12:26:11,2019-07-26 12:26:11
3085,Mpmok0dyyZQLA21tV1KjmoCQrjk2,lNlIOldFt1RkdSTO45tu00wlalf1,Mpmok0dyyZQLA21tV1KjmoCQrjk2,10156573807831909,facebook,upload_friends uploader,2019-07-26 12:26:11,2019-07-26 12:26:11
3086,lNlIOldFt1RkdSTO45tu00wlalf1,Mpmok0dyyZQLA21tV1KjmoCQrjk2,10156573807831909,Mpmok0dyyZQLA21tV1KjmoCQrjk2,facebook,upload_friends,2019-07-26 12:26:11,2019-07-26 12:26:11
3087,Mpmok0dyyZQLA21tV1KjmoCQrjk2,WJbi7yegd0cNzU4R1cl0V6OPLaF3,Mpmok0dyyZQLA21tV1KjmoCQrjk2,10156379395027963,facebook,upload_friends uploader,2019-07-26 12:26:11,2019-07-26 12:26:11
3088,WJbi7yegd0cNzU4R1cl0V6OPLaF3,Mpmok0dyyZQLA21tV1KjmoCQrjk2,10156379395027963,Mpmok0dyyZQLA21tV1KjmoCQrjk2,facebook,upload_friends,2019-07-26 12:26:11,2019-07-26 12:26:11
3089,Mpmok0dyyZQLA21tV1KjmoCQrjk2,KKjK8qQRlkUeFJWiUbNtQc68ZDx1,Mpmok0dyyZQLA21tV1KjmoCQrjk2,10158532481349638,facebook,upload_friends uploader,2019-07-26 12:26:11,2019-07-26 12:26:11
3090,KKjK8qQRlkUeFJWiUbNtQc68ZDx1,Mpmok0dyyZQLA21tV1KjmoCQrjk2,10158532481349638,Mpmok0dyyZQLA21tV1KjmoCQrjk2,facebook,upload_friends,2019-07-26 12:26:11,2019-07-26 12:26:11
3091,Mpmok0dyyZQLA21tV1KjmoCQrjk2,XwzxcuRbzuNDM9ndntItHpYOvzN2,Mpmok0dyyZQLA21tV1KjmoCQrjk2,10219044739130549,facebook,upload_friends uploader,2019-07-26 12:26:11,2019-07-26 12:26:11
3092,XwzxcuRbzuNDM9ndntItHpYOvzN2,Mpmok0dyyZQLA21tV1KjmoCQrjk2,10219044739130549,Mpmok0dyyZQLA21tV1KjmoCQrjk2,facebook,upload_friends,2019-07-26 12:26:11,2019-07-26 12:26:11
3093,Mpmok0dyyZQLA21tV1KjmoCQrjk2,bDbVpkIjo8OexQcU2msTFKViTE23,Mpmok0dyyZQLA21tV1KjmoCQrjk2,10215574871066789,facebook,upload_friends uploader,2019-07-26 12:26:11,2019-07-26 12:26:11
3094,bDbVpkIjo8OexQcU2msTFKViTE23,Mpmok0dyyZQLA21tV1KjmoCQrjk2,10215574871066789,Mpmok0dyyZQLA21tV1KjmoCQrjk2,facebook,upload_friends,2019-07-26 12:26:11,2019-07-26 12:26:11
3095,Mpmok0dyyZQLA21tV1KjmoCQrjk2,tlb64T1qv9Q7u3XrWEIqnSIVfey1,Mpmok0dyyZQLA21tV1KjmoCQrjk2,10220131857189005,facebook,upload_friends uploader,2019-07-26 12:26:11,2019-07-26 12:26:11
3096,tlb64T1qv9Q7u3XrWEIqnSIVfey1,Mpmok0dyyZQLA21tV1KjmoCQrjk2,10220131857189005,Mpmok0dyyZQLA21tV1KjmoCQrjk2,facebook,upload_friends,2019-07-26 12:26:11,2019-07-26 12:26:11
3097,Mpmok0dyyZQLA21tV1KjmoCQrjk2,dUiHgq66BDTRGqSY0zfBHSTValo2,Mpmok0dyyZQLA21tV1KjmoCQrjk2,10220677224345089,facebook,upload_friends uploader,2019-07-26 12:26:11,2019-07-26 12:26:11
3098,dUiHgq66BDTRGqSY0zfBHSTValo2,Mpmok0dyyZQLA21tV1KjmoCQrjk2,10220677224345089,Mpmok0dyyZQLA21tV1KjmoCQrjk2,facebook,upload_friends,2019-07-26 12:26:11,2019-07-26 12:26:11
3099,Mpmok0dyyZQLA21tV1KjmoCQrjk2,8t2FnJDoQkVyytYz4nULcCHiE2j1,Mpmok0dyyZQLA21tV1KjmoCQrjk2,2052455598193330,facebook,upload_friends uploader,2019-07-26 12:26:11,2019-07-26 12:26:11
3100,8t2FnJDoQkVyytYz4nULcCHiE2j1,Mpmok0dyyZQLA21tV1KjmoCQrjk2,2052455598193330,Mpmok0dyyZQLA21tV1KjmoCQrjk2,facebook,upload_friends,2019-07-26 12:26:11,2019-07-26 12:26:11
3101,Mpmok0dyyZQLA21tV1KjmoCQrjk2,WUQr7kO79JTlBQg02t1fCr0teKC2,Mpmok0dyyZQLA21tV1KjmoCQrjk2,1365629050251097,facebook,upload_friends uploader,2019-07-26 12:26:11,2019-07-26 12:26:11
3102,WUQr7kO79JTlBQg02t1fCr0teKC2,Mpmok0dyyZQLA21tV1KjmoCQrjk2,1365629050251097,Mpmok0dyyZQLA21tV1KjmoCQrjk2,facebook,upload_friends,2019-07-26 12:26:11,2019-07-26 12:26:11
3103,B9CLzMqt0CgnaVMEbymfLYTKs1s1,Mpmok0dyyZQLA21tV1KjmoCQrjk2,B9CLzMqt0CgnaVMEbymfLYTKs1s1,Mpmok0dyyZQLA21tV1KjmoCQrjk2,ondee,referer,2019-07-26 12:28:47,2019-07-26 12:28:47
3104,Mpmok0dyyZQLA21tV1KjmoCQrjk2,B9CLzMqt0CgnaVMEbymfLYTKs1s1,Mpmok0dyyZQLA21tV1KjmoCQrjk2,B9CLzMqt0CgnaVMEbymfLYTKs1s1,ondee,referee,2019-07-26 12:28:47,2019-07-26 12:28:47
3105,jctAbnpdSFdZjaFBHNDfmqsDnAG3,qjXA18k0Zmg5joiliIRQIOW0L7R2,jctAbnpdSFdZjaFBHNDfmqsDnAG3,10216779155262723,facebook,upload_friends uploader,2019-07-26 13:59:12,2019-07-26 13:59:12
3106,qjXA18k0Zmg5joiliIRQIOW0L7R2,jctAbnpdSFdZjaFBHNDfmqsDnAG3,10216779155262723,jctAbnpdSFdZjaFBHNDfmqsDnAG3,facebook,upload_friends,2019-07-26 13:59:12,2019-07-26 13:59:12
3107,jctAbnpdSFdZjaFBHNDfmqsDnAG3,AIwq5L9FWggH7bdOBRwMKKvRZIu1,jctAbnpdSFdZjaFBHNDfmqsDnAG3,2548253228527465,facebook,upload_friends uploader,2019-07-26 13:59:12,2019-07-26 13:59:12
3108,AIwq5L9FWggH7bdOBRwMKKvRZIu1,jctAbnpdSFdZjaFBHNDfmqsDnAG3,2548253228527465,jctAbnpdSFdZjaFBHNDfmqsDnAG3,facebook,upload_friends,2019-07-26 13:59:12,2019-07-26 13:59:12
3109,w3y0D4Fgr8Y9SLkgZO8rAGV6Ezq2,OaNiI1si2CQ9Y6jICuNOOUNQYAL2,w3y0D4Fgr8Y9SLkgZO8rAGV6Ezq2,OaNiI1si2CQ9Y6jICuNOOUNQYAL2,ondee,referer,2019-07-26 16:25:53,2019-07-26 16:25:53
3110,OaNiI1si2CQ9Y6jICuNOOUNQYAL2,w3y0D4Fgr8Y9SLkgZO8rAGV6Ezq2,OaNiI1si2CQ9Y6jICuNOOUNQYAL2,w3y0D4Fgr8Y9SLkgZO8rAGV6Ezq2,ondee,referee,2019-07-26 16:25:53,2019-07-26 16:25:53
3111,Tq9V7OulHSQCruLppIOXpOb3WnC2,nSdmvcO4WCO7S2dqB4Z2uP9V77K2,Tq9V7OulHSQCruLppIOXpOb3WnC2,nSdmvcO4WCO7S2dqB4Z2uP9V77K2,ondee,referer,2019-07-26 16:38:19,2019-07-26 16:38:19
3112,nSdmvcO4WCO7S2dqB4Z2uP9V77K2,Tq9V7OulHSQCruLppIOXpOb3WnC2,nSdmvcO4WCO7S2dqB4Z2uP9V77K2,Tq9V7OulHSQCruLppIOXpOb3WnC2,ondee,referee,2019-07-26 16:38:19,2019-07-26 16:38:19
3113,I5LfNQCj89YJcBnXmncSPkj6RBL2,qI1CNhnoLwfk7lcF6Ai6AT9BONJ3,I5LfNQCj89YJcBnXmncSPkj6RBL2,4160062244839,facebook,upload_friends uploader,2019-07-26 16:50:00,2019-07-26 16:50:00
3114,qI1CNhnoLwfk7lcF6Ai6AT9BONJ3,I5LfNQCj89YJcBnXmncSPkj6RBL2,4160062244839,I5LfNQCj89YJcBnXmncSPkj6RBL2,facebook,upload_friends,2019-07-26 16:50:00,2019-07-26 16:50:00
3115,rm1spQGWhnNFwSuhpNIZVN7eU8o2,NB6VpFIbD4Uq7fgNwrC6HUXDaiV2,rm1spQGWhnNFwSuhpNIZVN7eU8o2,NB6VpFIbD4Uq7fgNwrC6HUXDaiV2,ondee,referer,2019-07-26 16:54:52,2019-07-26 16:54:52
3116,NB6VpFIbD4Uq7fgNwrC6HUXDaiV2,rm1spQGWhnNFwSuhpNIZVN7eU8o2,NB6VpFIbD4Uq7fgNwrC6HUXDaiV2,rm1spQGWhnNFwSuhpNIZVN7eU8o2,ondee,referee,2019-07-26 16:54:52,2019-07-26 16:54:52
3117,kvyLUjhpVXgkgAA3LwBjnIzGN293,nUa9pfgZM6NH771aLVu2cYWQIZ82,kvyLUjhpVXgkgAA3LwBjnIzGN293,nUa9pfgZM6NH771aLVu2cYWQIZ82,ondee,referer,2019-07-26 18:08:53,2019-07-26 18:08:53
3118,nUa9pfgZM6NH771aLVu2cYWQIZ82,kvyLUjhpVXgkgAA3LwBjnIzGN293,nUa9pfgZM6NH771aLVu2cYWQIZ82,kvyLUjhpVXgkgAA3LwBjnIzGN293,ondee,referee,2019-07-26 18:08:53,2019-07-26 18:08:53
3119,JpLCryp7nfXVIFsAzkGKb9IxCol1,GXrjxHUhT3QtJVUKs1IRYzn0a6d2,JpLCryp7nfXVIFsAzkGKb9IxCol1,GXrjxHUhT3QtJVUKs1IRYzn0a6d2,ondee,referer,2019-07-26 18:19:43,2019-07-26 18:19:43
3120,GXrjxHUhT3QtJVUKs1IRYzn0a6d2,JpLCryp7nfXVIFsAzkGKb9IxCol1,GXrjxHUhT3QtJVUKs1IRYzn0a6d2,JpLCryp7nfXVIFsAzkGKb9IxCol1,ondee,referee,2019-07-26 18:19:43,2019-07-26 18:19:43
3121,Txiym3tkLYQpdyUKknb4SzYhJKi1,bSMFXwfNtAMMBYiOUOhqCM80Ttr2,Txiym3tkLYQpdyUKknb4SzYhJKi1,10157367201112433,facebook,upload_friends uploader,2019-07-26 18:47:49,2019-07-26 18:47:49
3122,bSMFXwfNtAMMBYiOUOhqCM80Ttr2,Txiym3tkLYQpdyUKknb4SzYhJKi1,10157367201112433,Txiym3tkLYQpdyUKknb4SzYhJKi1,facebook,upload_friends,2019-07-26 18:47:49,2019-07-26 18:47:49
3123,Txiym3tkLYQpdyUKknb4SzYhJKi1,DwzYsUVe6ZMvZYtORJ713P4rkYp2,Txiym3tkLYQpdyUKknb4SzYhJKi1,10158510534082542,facebook,upload_friends uploader,2019-07-26 18:47:49,2019-07-26 18:47:49
3124,DwzYsUVe6ZMvZYtORJ713P4rkYp2,Txiym3tkLYQpdyUKknb4SzYhJKi1,10158510534082542,Txiym3tkLYQpdyUKknb4SzYhJKi1,facebook,upload_friends,2019-07-26 18:47:49,2019-07-26 18:47:49
3125,Txiym3tkLYQpdyUKknb4SzYhJKi1,KKjK8qQRlkUeFJWiUbNtQc68ZDx1,Txiym3tkLYQpdyUKknb4SzYhJKi1,10158532481349638,facebook,upload_friends uploader,2019-07-26 18:47:49,2019-07-26 18:47:49
3126,KKjK8qQRlkUeFJWiUbNtQc68ZDx1,Txiym3tkLYQpdyUKknb4SzYhJKi1,10158532481349638,Txiym3tkLYQpdyUKknb4SzYhJKi1,facebook,upload_friends,2019-07-26 18:47:49,2019-07-26 18:47:49
3127,Txiym3tkLYQpdyUKknb4SzYhJKi1,Vr9zHeGTYWWgGzIyYlVDjYv84M62,Txiym3tkLYQpdyUKknb4SzYhJKi1,10162208592850533,facebook,upload_friends uploader,2019-07-26 18:47:49,2019-07-26 18:47:49
3128,Vr9zHeGTYWWgGzIyYlVDjYv84M62,Txiym3tkLYQpdyUKknb4SzYhJKi1,10162208592850533,Txiym3tkLYQpdyUKknb4SzYhJKi1,facebook,upload_friends,2019-07-26 18:47:49,2019-07-26 18:47:49
3129,Txiym3tkLYQpdyUKknb4SzYhJKi1,7uc7la9jBQectNaiAghirEXYYX33,Txiym3tkLYQpdyUKknb4SzYhJKi1,10220052404044266,facebook,upload_friends uploader,2019-07-26 18:47:49,2019-07-26 18:47:49
3130,7uc7la9jBQectNaiAghirEXYYX33,Txiym3tkLYQpdyUKknb4SzYhJKi1,10220052404044266,Txiym3tkLYQpdyUKknb4SzYhJKi1,facebook,upload_friends,2019-07-26 18:47:49,2019-07-26 18:47:49
3131,bSMFXwfNtAMMBYiOUOhqCM80Ttr2,Txiym3tkLYQpdyUKknb4SzYhJKi1,bSMFXwfNtAMMBYiOUOhqCM80Ttr2,Txiym3tkLYQpdyUKknb4SzYhJKi1,ondee,referer,2019-07-26 18:48:19,2019-07-26 18:48:19
3132,Txiym3tkLYQpdyUKknb4SzYhJKi1,bSMFXwfNtAMMBYiOUOhqCM80Ttr2,Txiym3tkLYQpdyUKknb4SzYhJKi1,bSMFXwfNtAMMBYiOUOhqCM80Ttr2,ondee,referee,2019-07-26 18:48:19,2019-07-26 18:48:19
3133,JpLCryp7nfXVIFsAzkGKb9IxCol1,MIcssAflOzUobFkbQH7hU7PtfGd2,JpLCryp7nfXVIFsAzkGKb9IxCol1,MIcssAflOzUobFkbQH7hU7PtfGd2,ondee,referer,2019-07-26 19:05:34,2019-07-26 19:05:34
3134,MIcssAflOzUobFkbQH7hU7PtfGd2,JpLCryp7nfXVIFsAzkGKb9IxCol1,MIcssAflOzUobFkbQH7hU7PtfGd2,JpLCryp7nfXVIFsAzkGKb9IxCol1,ondee,referee,2019-07-26 19:05:34,2019-07-26 19:05:34
3135,XvDsqSILcQfYb2GKvqm4CmgTun53,u1t59cRQ1QUjXVklhJFqPG3Rm1k1,XvDsqSILcQfYb2GKvqm4CmgTun53,2929026813778249,facebook,upload_friends uploader,2019-07-26 22:15:11,2019-07-26 22:15:11
3136,u1t59cRQ1QUjXVklhJFqPG3Rm1k1,XvDsqSILcQfYb2GKvqm4CmgTun53,2929026813778249,XvDsqSILcQfYb2GKvqm4CmgTun53,facebook,upload_friends,2019-07-26 22:15:12,2019-07-26 22:15:12
3137,gd1nE2Ja8aYVnRFj6TkN2m2ZRoz2,XvDsqSILcQfYb2GKvqm4CmgTun53,gd1nE2Ja8aYVnRFj6TkN2m2ZRoz2,XvDsqSILcQfYb2GKvqm4CmgTun53,ondee,referer,2019-07-26 22:16:10,2019-07-26 22:16:10
3138,XvDsqSILcQfYb2GKvqm4CmgTun53,gd1nE2Ja8aYVnRFj6TkN2m2ZRoz2,XvDsqSILcQfYb2GKvqm4CmgTun53,gd1nE2Ja8aYVnRFj6TkN2m2ZRoz2,ondee,referee,2019-07-26 22:16:10,2019-07-26 22:16:10
3139,FIjo9rTT1UVX0QFIBTg5Lw55rXZ2,I5oXJ3RKTDYGUSdYO4M1FTQ6ris1,FIjo9rTT1UVX0QFIBTg5Lw55rXZ2,I5oXJ3RKTDYGUSdYO4M1FTQ6ris1,ondee,referer,2019-07-26 23:03:08,2019-07-26 23:03:08
3140,I5oXJ3RKTDYGUSdYO4M1FTQ6ris1,FIjo9rTT1UVX0QFIBTg5Lw55rXZ2,I5oXJ3RKTDYGUSdYO4M1FTQ6ris1,FIjo9rTT1UVX0QFIBTg5Lw55rXZ2,ondee,referee,2019-07-26 23:03:08,2019-07-26 23:03:08
3141,bS9doBPFACYmXn5aClvHPqu137E3,tDWAllJvQYVULD3AWXXZfjBa2ci2,bS9doBPFACYmXn5aClvHPqu137E3,tDWAllJvQYVULD3AWXXZfjBa2ci2,ondee,referer,2019-07-26 23:34:07,2019-07-26 23:34:07
3142,tDWAllJvQYVULD3AWXXZfjBa2ci2,bS9doBPFACYmXn5aClvHPqu137E3,tDWAllJvQYVULD3AWXXZfjBa2ci2,bS9doBPFACYmXn5aClvHPqu137E3,ondee,referee,2019-07-26 23:34:07,2019-07-26 23:34:07
3143,QIv87wnGRLhCNr6wHNRseF2bXLK2,huhIDIDlhcQ9gIMePIbHGGzNBJr1,QIv87wnGRLhCNr6wHNRseF2bXLK2,huhIDIDlhcQ9gIMePIbHGGzNBJr1,ondee,referer,2019-07-27 00:21:57,2019-07-27 00:21:57
3144,huhIDIDlhcQ9gIMePIbHGGzNBJr1,QIv87wnGRLhCNr6wHNRseF2bXLK2,huhIDIDlhcQ9gIMePIbHGGzNBJr1,QIv87wnGRLhCNr6wHNRseF2bXLK2,ondee,referee,2019-07-27 00:21:57,2019-07-27 00:21:57
3145,3qfrjHfNjlRzxQBZQCa6HfN2tST2,PIyTlETlWsdmac6G7gh1GYE6tAt2,3qfrjHfNjlRzxQBZQCa6HfN2tST2,PIyTlETlWsdmac6G7gh1GYE6tAt2,ondee,referer,2019-07-27 00:46:22,2019-07-27 00:46:22
3146,PIyTlETlWsdmac6G7gh1GYE6tAt2,3qfrjHfNjlRzxQBZQCa6HfN2tST2,PIyTlETlWsdmac6G7gh1GYE6tAt2,3qfrjHfNjlRzxQBZQCa6HfN2tST2,ondee,referee,2019-07-27 00:46:22,2019-07-27 00:46:22
3147,3qfrjHfNjlRzxQBZQCa6HfN2tST2,zaILDYZVGbgk2WY040cUs2Ygzae2,3qfrjHfNjlRzxQBZQCa6HfN2tST2,zaILDYZVGbgk2WY040cUs2Ygzae2,ondee,referer,2019-07-27 01:09:55,2019-07-27 01:09:55
3148,zaILDYZVGbgk2WY040cUs2Ygzae2,3qfrjHfNjlRzxQBZQCa6HfN2tST2,zaILDYZVGbgk2WY040cUs2Ygzae2,3qfrjHfNjlRzxQBZQCa6HfN2tST2,ondee,referee,2019-07-27 01:09:55,2019-07-27 01:09:55
3149,QZtg1wo8TqPrrNqbHDypB5xFUlE3,JpLCryp7nfXVIFsAzkGKb9IxCol1,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10157704653673984,facebook,upload_friends uploader,2019-07-27 03:01:16,2019-07-27 03:01:16
3150,JpLCryp7nfXVIFsAzkGKb9IxCol1,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10157704653673984,QZtg1wo8TqPrrNqbHDypB5xFUlE3,facebook,upload_friends,2019-07-27 03:01:16,2019-07-27 03:01:16
3151,QZtg1wo8TqPrrNqbHDypB5xFUlE3,4DVQX63MIfV5CSxJS3XoYMlYijg2,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10218261612267661,facebook,upload_friends uploader,2019-07-27 03:01:16,2019-07-27 03:01:16
3152,4DVQX63MIfV5CSxJS3XoYMlYijg2,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10218261612267661,QZtg1wo8TqPrrNqbHDypB5xFUlE3,facebook,upload_friends,2019-07-27 03:01:16,2019-07-27 03:01:16
3153,QZtg1wo8TqPrrNqbHDypB5xFUlE3,iw7tg20oRNMmi7UbVaLA6Afgzk72,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10214900290322190,facebook,upload_friends uploader,2019-07-27 03:01:16,2019-07-27 03:01:16
3154,iw7tg20oRNMmi7UbVaLA6Afgzk72,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10214900290322190,QZtg1wo8TqPrrNqbHDypB5xFUlE3,facebook,upload_friends,2019-07-27 03:01:16,2019-07-27 03:01:16
3155,QZtg1wo8TqPrrNqbHDypB5xFUlE3,HvbWjIeYWfWIGHIJ9dXHETqW3lw1,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10214390325173733,facebook,upload_friends uploader,2019-07-27 03:01:16,2019-07-27 03:01:16
3156,HvbWjIeYWfWIGHIJ9dXHETqW3lw1,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10214390325173733,QZtg1wo8TqPrrNqbHDypB5xFUlE3,facebook,upload_friends,2019-07-27 03:01:16,2019-07-27 03:01:16
3157,QZtg1wo8TqPrrNqbHDypB5xFUlE3,tlb64T1qv9Q7u3XrWEIqnSIVfey1,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10220131857189005,facebook,upload_friends uploader,2019-07-27 03:01:16,2019-07-27 03:01:16
3158,tlb64T1qv9Q7u3XrWEIqnSIVfey1,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10220131857189005,QZtg1wo8TqPrrNqbHDypB5xFUlE3,facebook,upload_friends,2019-07-27 03:01:16,2019-07-27 03:01:16
3159,QZtg1wo8TqPrrNqbHDypB5xFUlE3,WQy7B6k2l4MOxsufKK34rYbiFSN2,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10218822680941564,facebook,upload_friends uploader,2019-07-27 03:01:16,2019-07-27 03:01:16
3160,WQy7B6k2l4MOxsufKK34rYbiFSN2,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10218822680941564,QZtg1wo8TqPrrNqbHDypB5xFUlE3,facebook,upload_friends,2019-07-27 03:01:16,2019-07-27 03:01:16
3161,QZtg1wo8TqPrrNqbHDypB5xFUlE3,dUiHgq66BDTRGqSY0zfBHSTValo2,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10220677224345089,facebook,upload_friends uploader,2019-07-27 03:01:16,2019-07-27 03:01:16
3162,dUiHgq66BDTRGqSY0zfBHSTValo2,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10220677224345089,QZtg1wo8TqPrrNqbHDypB5xFUlE3,facebook,upload_friends,2019-07-27 03:01:16,2019-07-27 03:01:16
3163,QZtg1wo8TqPrrNqbHDypB5xFUlE3,acRXMwCypxedRl5CJfcKnzMCHXy1,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10217926655705487,facebook,upload_friends uploader,2019-07-27 03:01:16,2019-07-27 03:01:16
3164,acRXMwCypxedRl5CJfcKnzMCHXy1,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10217926655705487,QZtg1wo8TqPrrNqbHDypB5xFUlE3,facebook,upload_friends,2019-07-27 03:01:16,2019-07-27 03:01:16
3165,QZtg1wo8TqPrrNqbHDypB5xFUlE3,u5RKHTHpATZMVatqCnnEBP7VmCz1,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10216713405019302,facebook,upload_friends uploader,2019-07-27 03:01:16,2019-07-27 03:01:16
3166,u5RKHTHpATZMVatqCnnEBP7VmCz1,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10216713405019302,QZtg1wo8TqPrrNqbHDypB5xFUlE3,facebook,upload_friends,2019-07-27 03:01:16,2019-07-27 03:01:16
3167,QZtg1wo8TqPrrNqbHDypB5xFUlE3,kcXIswLb6fUGkyjss1fc8VLjtVE2,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10211823789428644,facebook,upload_friends uploader,2019-07-27 03:01:16,2019-07-27 03:01:16
3168,kcXIswLb6fUGkyjss1fc8VLjtVE2,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10211823789428644,QZtg1wo8TqPrrNqbHDypB5xFUlE3,facebook,upload_friends,2019-07-27 03:01:16,2019-07-27 03:01:16
3169,QZtg1wo8TqPrrNqbHDypB5xFUlE3,MtrsP5Hsy3c427IWbOExTDxlmMJ3,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10211793036420977,facebook,upload_friends uploader,2019-07-27 03:01:16,2019-07-27 03:01:16
3170,MtrsP5Hsy3c427IWbOExTDxlmMJ3,QZtg1wo8TqPrrNqbHDypB5xFUlE3,10211793036420977,QZtg1wo8TqPrrNqbHDypB5xFUlE3,facebook,upload_friends,2019-07-27 03:01:16,2019-07-27 03:01:16
3171,acRXMwCypxedRl5CJfcKnzMCHXy1,QZtg1wo8TqPrrNqbHDypB5xFUlE3,acRXMwCypxedRl5CJfcKnzMCHXy1,QZtg1wo8TqPrrNqbHDypB5xFUlE3,ondee,referer,2019-07-27 03:01:59,2019-07-27 03:01:59
3172,QZtg1wo8TqPrrNqbHDypB5xFUlE3,acRXMwCypxedRl5CJfcKnzMCHXy1,QZtg1wo8TqPrrNqbHDypB5xFUlE3,acRXMwCypxedRl5CJfcKnzMCHXy1,ondee,referee,2019-07-27 03:01:59,2019-07-27 03:01:59
3173,mXtlyBjh60O1VZPKJ7nz7SpujNE3,cp8rZutNAWMOAoLU2BUHOlgRSXH3,mXtlyBjh60O1VZPKJ7nz7SpujNE3,cp8rZutNAWMOAoLU2BUHOlgRSXH3,ondee,referer,2019-07-27 11:48:00,2019-07-27 11:48:00
3174,cp8rZutNAWMOAoLU2BUHOlgRSXH3,mXtlyBjh60O1VZPKJ7nz7SpujNE3,cp8rZutNAWMOAoLU2BUHOlgRSXH3,mXtlyBjh60O1VZPKJ7nz7SpujNE3,ondee,referee,2019-07-27 11:48:00,2019-07-27 11:48:00
3175,wE29XB94xPgDioFjefN6YEhehE13,pdcZVdFhLBR5N3J5NrvK1M2m9NV2,wE29XB94xPgDioFjefN6YEhehE13,pdcZVdFhLBR5N3J5NrvK1M2m9NV2,ondee,referer,2019-07-27 16:48:57,2019-07-27 16:48:57
3176,pdcZVdFhLBR5N3J5NrvK1M2m9NV2,wE29XB94xPgDioFjefN6YEhehE13,pdcZVdFhLBR5N3J5NrvK1M2m9NV2,wE29XB94xPgDioFjefN6YEhehE13,ondee,referee,2019-07-27 16:48:57,2019-07-27 16:48:57
3177,4DVQX63MIfV5CSxJS3XoYMlYijg2,p0ZNo4befPVaMgRhRnt7gZ2npSo1,4DVQX63MIfV5CSxJS3XoYMlYijg2,p0ZNo4befPVaMgRhRnt7gZ2npSo1,ondee,referer,2019-07-27 17:58:50,2019-07-27 17:58:50
3178,p0ZNo4befPVaMgRhRnt7gZ2npSo1,4DVQX63MIfV5CSxJS3XoYMlYijg2,p0ZNo4befPVaMgRhRnt7gZ2npSo1,4DVQX63MIfV5CSxJS3XoYMlYijg2,ondee,referee,2019-07-27 17:58:50,2019-07-27 17:58:50
3179,pEQ1dmvEgeXtBMKpUKV68EsEJwq1,jiiAb5htlhQ93uZ32YzjBSCVTCN2,pEQ1dmvEgeXtBMKpUKV68EsEJwq1,2414178105306590,facebook,upload_friends uploader,2019-07-27 18:13:14,2019-07-27 18:13:14
3180,jiiAb5htlhQ93uZ32YzjBSCVTCN2,pEQ1dmvEgeXtBMKpUKV68EsEJwq1,2414178105306590,pEQ1dmvEgeXtBMKpUKV68EsEJwq1,facebook,upload_friends,2019-07-27 18:13:14,2019-07-27 18:13:14
3181,zad5Lu4eNeWR29tcfkcYS62YMBh1,4LFlblJO3JXDc4yPm8SD3qZ1Nly2,zad5Lu4eNeWR29tcfkcYS62YMBh1,4LFlblJO3JXDc4yPm8SD3qZ1Nly2,ondee,referer,2019-07-27 19:16:18,2019-07-27 19:16:18
3182,4LFlblJO3JXDc4yPm8SD3qZ1Nly2,zad5Lu4eNeWR29tcfkcYS62YMBh1,4LFlblJO3JXDc4yPm8SD3qZ1Nly2,zad5Lu4eNeWR29tcfkcYS62YMBh1,ondee,referee,2019-07-27 19:16:19,2019-07-27 19:16:19
3183,fV3nps9Y53ey0bpxUKG2gvohcsE2,NlpnBifJCWdOnSzVK4SsD4HI2hW2,fV3nps9Y53ey0bpxUKG2gvohcsE2,NlpnBifJCWdOnSzVK4SsD4HI2hW2,ondee,referer,2019-07-27 19:19:59,2019-07-27 19:19:59
3184,NlpnBifJCWdOnSzVK4SsD4HI2hW2,fV3nps9Y53ey0bpxUKG2gvohcsE2,NlpnBifJCWdOnSzVK4SsD4HI2hW2,fV3nps9Y53ey0bpxUKG2gvohcsE2,ondee,referee,2019-07-27 19:19:59,2019-07-27 19:19:59
